ID	TD1	TD2	BM1	TD3	BM2	BM3	TD4	TD5	TD6	BM4	TD7	TD8	BM5	TD9	BM6	BM7	BM8	BM9	TD10	BM10
UniRef50_UPI000379FD5B: hypothetical protein	3.38742e-06	8.51561e-07	1.53331e-05	4.42291e-07	2.81436e-06	9.88686e-06	1.92285e-06	7.39303e-07	2.5311e-06	3.48904e-06	0	1.38804e-06	2.98286e-05	1.15634e-06	3.66345e-06	2.42673e-05	9.71827e-07	6.86034e-06	4.9188e-07	1.19784e-06
UniRef50_UPI000463E94E: hypothetical protein	1.20099e-06	9.20022e-07	1.43401e-05	2.78529e-06	0	2.30166e-05	5.45447e-07	1.19226e-06	6.20621e-07	3.9145e-06	2.60449e-06	1.2044e-06	0	1.70863e-06	1.23605e-05	0	2.88772e-05	1.1624e-05	7.4266e-06	2.51154e-05
UniRef50_V8I6Z5|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	1.12987e-06	2.89341e-06	0	0	3.15643e-05	0	0	0	0	0	0	0.000264086	3.53117e-05	0	1.52112e-06
UniRef50_V8IAG2	2.47958e-06	0	0.000109114	2.3688e-06	0.000210831	0.000292788	0	0	0	0.000180562	0	0	0.000411754	0	4.37595e-05	0	0.00031005	4.5915e-05	0	5.33914e-05
UniRef50_V8LRM6: Peptidase	6.15881e-06	6.00665e-05	5.87391e-07	6.3866e-07	9.50932e-07	7.42041e-07	2.92515e-05	3.40042e-05	2.5102e-05	2.66785e-06	5.80224e-06	1.22075e-05	0	9.23171e-06	1.05195e-06	1.23527e-05	8.28301e-07	3.6948e-07	1.33729e-05	2.01562e-06
UniRef50_V9H5X7|g__Neisseria.s__Neisseria_subflava	2.59435e-05	0	2.2447e-06	4.34324e-06	0	3.58915e-05	4.71333e-06	4.83655e-05	4.0419e-07	1.81125e-05	8.76011e-05	2.71761e-06	1.62802e-05	5.29256e-06	0	0	4.88993e-05	0	7.83447e-07	0
UniRef50_W1UIP4: Transcriptional regulator, LysR family|g__Veillonella.s__Veillonella_parvula	1.43119e-05	1.62257e-05	2.54817e-07	1.30684e-06	7.97496e-07	1.27495e-07	6.80736e-06	1.72436e-05	1.77974e-06	6.55197e-06	6.83872e-07	3.65946e-06	7.42518e-06	4.25187e-07	2.98169e-06	2.33669e-06	2.83657e-07	9.61798e-07	2.24078e-05	4.99979e-07
UniRef50_W1UIZ1	6.13491e-06	1.3931e-05	3.2564e-05	3.18623e-06	3.79172e-05	6.42962e-05	6.22178e-06	3.67092e-06	7.30128e-06	3.31238e-05	3.95949e-06	3.12237e-06	3.19505e-05	4.11638e-06	1.62062e-05	5.48217e-05	3.98739e-05	7.93069e-05	2.02436e-06	2.26907e-05
UniRef50_W1X568: Transporter, anaerobic C4-dicarboxylate uptake C (DcuC) family|g__Veillonella.s__Veillonella_dispar	2.84242e-05	5.379e-05	3.12637e-07	1.73127e-05	0	3.08394e-07	4.70678e-05	3.99416e-05	2.80441e-05	6.82476e-06	1.73733e-05	4.47891e-05	8.11105e-06	1.92751e-05	0	1.3538e-05	9.56454e-07	0	2.46459e-05	1.37424e-06
UniRef50_W6J0R8: Molybdate transporter|g__Haemophilus.s__Haemophilus_parainfluenzae	0.000165289	1.62256e-05	9.52883e-06	0.000104927	9.85599e-05	5.00884e-06	2.71888e-05	7.18328e-05	8.8742e-05	8.98292e-06	3.13158e-05	5.73016e-06	6.02489e-06	5.0574e-05	5.41193e-05	4.06633e-06	1.48068e-05	5.21953e-06	7.35755e-05	2.51078e-05
UniRef50_W8YNE0|g__Streptococcus.s__Streptococcus_agalactiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000959094	0	0	0
UniRef50_X2H4Q3: 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase|g__Neisseria.s__Neisseria_subflava	3.27669e-05	0	1.2395e-07	2.35928e-06	0	1.13763e-06	7.21004e-06	6.09869e-05	1.37618e-05	7.06132e-06	8.86567e-05	3.17818e-06	1.47471e-06	1.19581e-05	0	0	4.22221e-07	0	9.47343e-07	0
UniRef50_X2H5G0: Thiamine-monophosphate kinase|g__Neisseria.s__Neisseria_subflava	1.90109e-05	0	1.12967e-07	3.3529e-06	0	6.84488e-07	6.87461e-06	5.88191e-05	1.15801e-05	4.07194e-06	6.21454e-05	3.3354e-06	6.67743e-07	7.9425e-06	0	0	1.01907e-06	0	6.15929e-07	0
UniRef50_X2JPN6: Fe(3+) ions import ATP-binding protein FbpC|g__Haemophilus.s__Haemophilus_haemolyticus	1.68942e-06	0	2.04482e-05	2.98239e-07	1.3193e-06	9.00764e-05	0	0	2.27849e-07	3.23498e-05	3.68361e-07	0	3.60424e-05	3.31373e-07	3.49515e-05	0	6.14678e-05	3.97602e-05	9.30849e-08	6.43129e-05
UniRef50_X6Q4H1	7.55691e-06	7.40522e-06	5.00857e-07	1.50313e-06	0	2.50124e-07	7.26411e-06	6.93746e-06	3.14386e-05	6.08831e-06	1.33366e-05	1.60582e-05	0	1.1034e-05	5.93296e-07	2.29549e-06	8.2959e-07	0	0	3.40606e-07
UniRef50_unknown|g__Aggregatibacter.s__Aggregatibacter_sp_oral_taxon_458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102624
